timestamp,server_id,firewall_id,user,action_type,policy_name,policy_rule,status,ml_risk_score,log_source,blockchain_tx,notes
2025-06-12T07:21:02.449589,srv-089,fw-011,admin,LOGIN,,,SUCCESS,0.4649,blockchain,0x55b4712313575ee0ffbbaa24ae57c81ccdf9717f,Test note
2025-07-12T15:02:35.449589,srv-039,fw-024,admin,CONFIG_UPDATE,,,SUCCESS,0.8669,blockchain,0xa50cd48c9a499477fb48a53a488cff369530102c,
2025-09-19T17:05:20.449589,srv-079,fw-009,operator2,LOGIN,,,FAILED,0.2632,blockchain,0x29caa55d169579f474a25c28a3a7baf1aa10a51b,Test note
2025-08-28T08:15:49.449589,srv-046,fw-025,admin,DELETE_POLICY,Block Port 22,allow tcp 80,SUCCESS,0.1155,backend,,Test note
2025-05-06T12:16:00.449589,srv-093,fw-019,operator1,CONFIG_UPDATE,,,FAILED,0.1437,backend,,Test note
2025-08-03T02:41:20.449589,srv-051,fw-028,operator1,CONFIG_UPDATE,,,SUCCESS,0.4741,backend,,Test note
2025-04-16T06:25:12.449589,srv-008,fw-008,admin,ADD_POLICY,Block Port 22,allow tcp 22,SUCCESS,0.8671,blockchain,0x6dd067cb61f21be20ba5034e32e87bd175485c92,
2025-06-11T19:28:38.449589,srv-062,fw-033,admin,DELETE_POLICY,Allow HTTP,allow tcp 22,SUCCESS,0.457,blockchain,0xe0740dcd55a6a56ef9d188c8c208ad07e5cd38f9,Test note
2025-04-15T03:29:15.449589,srv-074,fw-002,operator1,DELETE_POLICY,Allow SSH,allow tcp 80,FAILED,0.7159,blockchain,0x484b51ee14540d4f143ce0e2b8593c3b6b666668,Test note
2025-05-12T18:53:39.449589,srv-036,fw-020,admin,LOGIN,,,SUCCESS,0.1299,blockchain,0x917b124f443d01c94cfabdd8b27ccd053808635d,Test note
2025-08-22T10:34:20.449589,srv-096,fw-003,operator2,DELETE_POLICY,Allow SSH,deny tcp 22,FAILED,0.896,backend,,Test note
2025-05-03T02:59:01.449589,srv-031,fw-043,guest,DELETE_POLICY,Deny ICMP,allow tcp 22,FAILED,0.8666,backend,,Test note
2025-09-16T03:02:26.449589,srv-054,fw-016,guest,DELETE_POLICY,Allow HTTP,allow tcp 80,SUCCESS,0.1123,blockchain,0xe4eadb0edad589c8d831674f9bab26786b65b77e,Test note
2025-07-07T21:13:46.449589,srv-076,fw-043,operator1,CONFIG_UPDATE,,,SUCCESS,0.4899,blockchain,0x8b59568e071583cc28f107b49b504fe6c76831df,Test note
2025-07-12T10:23:16.449589,srv-040,fw-015,admin,DELETE_POLICY,Allow SSH,allow udp 53,FAILED,0.2305,blockchain,0x76ee3e277025473541e7d3bb2cbbfc7f24050335,Test note
2025-05-17T15:47:37.449589,srv-008,fw-043,admin,CONFIG_UPDATE,,,FAILED,0.6187,blockchain,0xbf9d982a30d4b41f6c57bd49b6b786c629a64d96,Test note
2025-06-22T04:48:11.449589,srv-086,fw-036,operator1,DELETE_POLICY,Allow HTTP,deny tcp 22,FAILED,0.136,backend,,Test note
2025-07-23T04:07:11.449589,srv-091,fw-019,guest,LOGIN,,,FAILED,0.4986,backend,,Test note
2025-09-21T20:53:54.449589,srv-066,fw-008,operator2,DELETE_POLICY,Block Port 22,allow tcp 80,SUCCESS,0.2334,blockchain,0xa3c79849ca3cefce9c42bdd6f97965a66e24ff8d,Test note
2025-04-22T12:21:48.449589,srv-058,fw-014,operator2,CONFIG_UPDATE,,,FAILED,0.3682,blockchain,0xc54833b8dadcd156a4d939ee2326cec007aef764,Test note
2025-05-21T03:01:47.449589,srv-078,fw-007,operator2,DELETE_POLICY,Allow HTTP,allow tcp 80,FAILED,0.5752,backend,,Test note
2025-07-05T15:15:32.449589,srv-033,fw-016,admin,ADD_POLICY,Deny ICMP,allow tcp 80,SUCCESS,0.541,blockchain,0x43bcad463d60c9724b93259269388e74650366c8,Test note
2025-06-11T09:30:26.449589,srv-007,fw-048,operator1,CONFIG_UPDATE,,,FAILED,0.667,blockchain,0x65b79204666f98dbbeb2cb72678ef5be66ff97de,Test note
2025-08-06T07:06:57.449589,srv-012,fw-045,admin,DELETE_POLICY,Allow DNS,allow udp 53,SUCCESS,0.5158,backend,,Test note
2025-07-06T06:06:41.449589,srv-073,fw-004,guest,DELETE_POLICY,Allow SSH,allow tcp 22,SUCCESS,0.4107,blockchain,0x8fa32364c35a3eccc5e5d7338f218b9d164e4dc8,Test note
2025-08-18T17:25:13.449589,srv-066,fw-029,guest,DELETE_POLICY,Allow HTTP,deny icmp,FAILED,0.7822,blockchain,0x93f80e99adae02a453823bfe07b34869aa03b6f4,Test note
2025-08-16T16:22:20.449589,srv-084,fw-004,operator2,ADD_POLICY,Deny ICMP,allow udp 53,SUCCESS,0.066,backend,,
2025-07-13T07:25:41.449589,srv-044,fw-010,admin,ADD_POLICY,Deny ICMP,allow tcp 80,FAILED,0.3342,backend,,Test note
2025-05-28T23:20:23.449589,srv-028,fw-024,operator2,LOGIN,,,SUCCESS,0.5114,backend,,Test note
2025-05-27T13:15:51.449589,srv-094,fw-032,admin,ADD_POLICY,Allow SSH,deny tcp 22,SUCCESS,0.3295,backend,,Test note
2025-05-10T21:50:11.449589,srv-037,fw-043,operator2,ADD_POLICY,Allow HTTP,deny icmp,SUCCESS,0.7338,backend,,
2025-06-08T15:16:16.449589,srv-005,fw-008,admin,DELETE_POLICY,Deny ICMP,allow udp 53,SUCCESS,0.2631,backend,,Test note
2025-07-25T02:38:47.449589,srv-003,fw-049,operator1,DELETE_POLICY,Block Port 22,allow tcp 80,FAILED,0.0874,blockchain,0xfbbc13e0192c735cb6e8cfe539d7712095cb7017,Test note
2025-06-13T03:28:23.449589,srv-049,fw-049,operator2,CONFIG_UPDATE,,,FAILED,0.2387,backend,,Test note
2025-08-04T15:34:37.449589,srv-074,fw-035,operator2,CONFIG_UPDATE,,,FAILED,0.3537,backend,,Test note
2025-05-30T02:32:46.449589,srv-095,fw-042,operator1,ADD_POLICY,Allow DNS,allow tcp 80,SUCCESS,0.5127,backend,,Test note
2025-05-12T00:54:15.449589,srv-068,fw-021,admin,CONFIG_UPDATE,,,SUCCESS,0.8066,blockchain,0xbd0fdd99e203bb297fd2e393d60dcb0c25020c54,Test note
2025-07-16T07:43:56.449589,srv-093,fw-005,operator2,ADD_POLICY,Allow SSH,allow tcp 80,FAILED,0.2069,blockchain,0xe36e4a80ba83df195b3dd8e4c09894c642bafda9,Test note
2025-06-26T14:54:27.449589,srv-035,fw-042,operator2,ADD_POLICY,Allow DNS,deny icmp,FAILED,0.0594,blockchain,0xf21c09ff3bbc4e21d387da047e46df4ef70697ae,
2025-04-12T07:52:53.449589,srv-012,fw-047,operator2,LOGIN,,,FAILED,0.8812,blockchain,0xdb597790179866d8af2383bc1b5a2a80b3f58879,Test note
2025-07-15T20:52:09.449589,srv-040,fw-043,operator1,ADD_POLICY,Block Port 22,allow tcp 80,FAILED,0.9974,blockchain,0x90b407165c8711b11e30044e00b7aef53aa284d8,Test note
2025-06-18T00:41:01.449589,srv-041,fw-005,operator2,DELETE_POLICY,Allow SSH,allow udp 53,SUCCESS,0.9496,backend,,
2025-07-14T05:31:22.449589,srv-026,fw-033,admin,DELETE_POLICY,Block Port 22,allow tcp 22,SUCCESS,0.1548,blockchain,0x12b343d379c4849a7718b08a8bec83fb25625868,Test note
2025-08-24T01:24:54.449589,srv-021,fw-032,operator2,LOGIN,,,SUCCESS,0.9507,backend,,
2025-05-09T00:02:59.449589,srv-033,fw-036,guest,LOGIN,,,FAILED,0.5327,backend,,Test note
2025-05-18T04:28:51.449589,srv-036,fw-002,guest,LOGIN,,,SUCCESS,0.4536,blockchain,0x5130a6f16b1bd5894437bdceeceee509b0dabc38,Test note
2025-07-06T15:15:16.449589,srv-039,fw-016,admin,CONFIG_UPDATE,,,SUCCESS,0.3721,backend,,Test note
2025-08-13T17:53:01.449589,srv-076,fw-012,operator1,ADD_POLICY,Deny ICMP,allow udp 53,SUCCESS,0.0426,blockchain,0xa36cf05d1bb03c2eb333281f7ebdeec7b18d186e,Test note
2025-06-24T07:02:24.449589,srv-044,fw-007,operator1,CONFIG_UPDATE,,,SUCCESS,0.805,backend,,Test note
2025-04-24T10:39:47.449589,srv-054,fw-010,operator1,LOGIN,,,SUCCESS,0.558,blockchain,0x458dcc2a31d0850fd1fd19dfad253621c9c6f7eb,Test note
2025-07-03T05:07:48.449589,srv-044,fw-044,operator2,LOGIN,,,FAILED,0.1468,blockchain,0x57f73dbfaefd9a7458267fa5c070b05e592e040e,Test note
2025-09-12T19:48:17.449589,srv-004,fw-027,operator1,CONFIG_UPDATE,,,SUCCESS,0.7283,backend,,
2025-08-06T15:36:34.449589,srv-006,fw-009,admin,LOGIN,,,FAILED,0.581,blockchain,0x7d85c8a9117c453b8d723f5b5cb65c42411e61e4,Test note
2025-05-28T00:09:47.449589,srv-075,fw-036,admin,LOGIN,,,FAILED,0.3587,backend,,Test note
2025-05-04T14:57:49.449589,srv-076,fw-022,guest,ADD_POLICY,Block Port 22,deny icmp,SUCCESS,0.5382,backend,,Test note
2025-06-04T11:06:41.449589,srv-036,fw-031,admin,CONFIG_UPDATE,,,SUCCESS,0.301,blockchain,0x40e411da7b30dbc5d250569e612d5753a00d372a,
2025-09-02T01:23:13.449589,srv-001,fw-044,operator2,ADD_POLICY,Allow HTTP,allow udp 53,SUCCESS,0.1188,backend,,Test note
2025-05-23T09:11:40.449589,srv-024,fw-024,admin,LOGIN,,,FAILED,0.7129,blockchain,0xbc98424650483be78d75c3f8e430d17718050c23,Test note
2025-05-28T05:57:34.449589,srv-026,fw-048,admin,LOGIN,,,SUCCESS,0.3468,backend,,
2025-05-19T18:23:37.449589,srv-007,fw-021,guest,LOGIN,,,FAILED,0.4765,blockchain,0x849e0015159069deda57f62aaa057990d7ad0bbb,Test note
2025-05-18T11:55:12.449589,srv-041,fw-037,admin,LOGIN,,,FAILED,0.0646,backend,,
2025-04-05T23:40:14.449589,srv-033,fw-025,guest,DELETE_POLICY,Allow HTTP,allow tcp 80,SUCCESS,0.345,blockchain,0xd63725abbbd5464da95551515806d7b79db98b35,Test note
2025-07-28T22:49:48.449589,srv-073,fw-024,guest,ADD_POLICY,Allow SSH,deny icmp,SUCCESS,0.3552,blockchain,0x016fef4f9b5b8ec7094a1c6e3bd53e535dcd815f,Test note
2025-04-04T13:05:57.449589,srv-084,fw-020,guest,DELETE_POLICY,Allow SSH,allow tcp 80,FAILED,0.3529,blockchain,0x4c18af284a4402d131cad99fcb59ed4e1846dd3a,
2025-08-21T14:45:39.449589,srv-054,fw-003,operator2,ADD_POLICY,Allow HTTP,deny icmp,SUCCESS,0.267,blockchain,0x53c792c2b018fdaf12b7d512243357df2a3cfad6,Test note
2025-08-20T05:51:28.449589,srv-047,fw-031,operator2,CONFIG_UPDATE,,,FAILED,0.8195,blockchain,0x1ee70e607e78de97324536a3eafd4f26b074b881,Test note
2025-08-14T13:01:23.449589,srv-052,fw-031,guest,DELETE_POLICY,Allow DNS,allow tcp 22,FAILED,0.2684,blockchain,0x248acb9a0c9e55e5b836fe5dde966e1787791e8b,Test note
2025-06-09T12:51:44.449589,srv-001,fw-046,operator2,CONFIG_UPDATE,,,FAILED,0.9139,blockchain,0x3ed11d3278654c0b50000afbee41ee75a1972f97,Test note
2025-07-21T22:18:01.449589,srv-090,fw-042,admin,ADD_POLICY,Allow SSH,allow tcp 22,SUCCESS,0.1148,blockchain,0x6d0db8e8e89791306d0f89b48e254df9eb92461a,Test note
2025-06-15T04:18:26.449589,srv-097,fw-050,guest,LOGIN,,,FAILED,0.9383,blockchain,0x2aa29cd83c5fdbf1e28d3032414ea20911ff57a5,
2025-08-19T22:27:28.449589,srv-044,fw-011,guest,ADD_POLICY,Deny ICMP,deny tcp 22,FAILED,0.5592,blockchain,0xec9e7fa35c3cfa9a5e69337b0e8c8c297be78bf4,
2025-04-01T19:25:31.449589,srv-055,fw-008,guest,ADD_POLICY,Allow SSH,allow tcp 22,FAILED,0.0067,backend,,Test note
2025-04-04T06:36:41.449589,srv-013,fw-020,operator1,ADD_POLICY,Allow DNS,allow tcp 80,SUCCESS,0.4913,backend,,Test note
2025-04-26T12:29:29.449589,srv-100,fw-031,operator1,LOGIN,,,FAILED,0.3028,blockchain,0x009453b96f096d0a64743e003a731d7953cda40c,
2025-08-28T13:09:03.449589,srv-061,fw-047,operator1,DELETE_POLICY,Allow SSH,allow tcp 22,SUCCESS,0.5554,backend,,Test note
2025-04-26T20:53:16.449589,srv-055,fw-050,guest,ADD_POLICY,Block Port 22,deny tcp 22,FAILED,0.3246,blockchain,0x1ccdcc3a5e997e4487497e8a2da77560e6b65d86,Test note
2025-04-27T07:34:53.449589,srv-054,fw-003,operator1,DELETE_POLICY,Allow SSH,allow tcp 80,FAILED,0.2561,blockchain,0x1f6314eff238a30427b34fd3825cc0f0dc340d33,Test note
2025-05-07T16:53:25.449589,srv-011,fw-028,admin,ADD_POLICY,Deny ICMP,deny icmp,FAILED,0.2456,blockchain,0x4b104f6abfdd8e3e08689082b4ca8feb80c2700d,Test note
2025-04-25T13:52:31.449589,srv-004,fw-023,operator1,DELETE_POLICY,Allow SSH,allow tcp 80,SUCCESS,0.7139,blockchain,0x0ac27d5ada139aa9d891c0a64cdd3a8b3a1cc4bb,Test note
2025-04-29T07:57:04.449589,srv-057,fw-043,operator1,CONFIG_UPDATE,,,SUCCESS,0.12,blockchain,0xcac97f5ad7f84d941ba232128cfc36f8bd48481d,Test note
2025-04-24T19:10:14.449589,srv-024,fw-031,operator2,LOGIN,,,SUCCESS,0.4989,backend,,Test note
2025-09-01T11:16:02.449589,srv-027,fw-033,admin,DELETE_POLICY,Block Port 22,deny icmp,SUCCESS,0.2325,backend,,Test note
2025-05-09T19:43:32.449589,srv-037,fw-002,guest,LOGIN,,,FAILED,0.5294,blockchain,0x9d25e1b3a4c9242d4cbc7bc9b49532c2b0e9dccd,Test note
2025-06-20T07:28:12.449589,srv-010,fw-040,admin,ADD_POLICY,Allow HTTP,allow tcp 80,FAILED,0.7886,blockchain,0x20b0babd391f348acd1511f9b58188cc03242a62,
2025-08-01T06:34:49.449589,srv-053,fw-001,operator2,ADD_POLICY,Deny ICMP,deny tcp 22,FAILED,0.5845,blockchain,0xcb5399591417a5d7e639675d9f7be9f4bc709ee1,Test note
2025-06-09T07:56:39.449589,srv-090,fw-008,guest,ADD_POLICY,Deny ICMP,allow udp 53,FAILED,0.8646,backend,,Test note
2025-05-10T04:39:07.449589,srv-081,fw-045,operator1,DELETE_POLICY,Block Port 22,allow udp 53,SUCCESS,0.0922,blockchain,0x766df5f946582bfe4d75e5a9e7e35f8937d178c3,Test note
2025-08-22T23:59:11.449589,srv-067,fw-039,guest,DELETE_POLICY,Allow SSH,allow tcp 80,FAILED,0.2012,backend,,Test note
2025-05-09T22:56:36.449589,srv-043,fw-048,admin,ADD_POLICY,Allow DNS,allow tcp 22,FAILED,0.901,blockchain,0xfb521e6198fce8f5238cf218ee828daddfed9868,
2025-05-19T20:34:09.449589,srv-017,fw-012,operator2,CONFIG_UPDATE,,,SUCCESS,0.9825,backend,,Test note
2025-04-30T06:31:33.449589,srv-050,fw-005,guest,LOGIN,,,FAILED,0.4979,backend,,
2025-08-02T16:49:25.449589,srv-090,fw-007,operator2,CONFIG_UPDATE,,,SUCCESS,0.105,backend,,Test note
2025-06-12T02:46:39.449589,srv-054,fw-029,admin,CONFIG_UPDATE,,,SUCCESS,0.6803,backend,,Test note
2025-05-10T03:24:55.449589,srv-002,fw-012,operator2,DELETE_POLICY,Allow SSH,allow tcp 80,FAILED,0.7298,blockchain,0xfd29964d65678f6a77d632f61d6602ae33dc3072,Test note
2025-09-19T02:02:06.449589,srv-014,fw-019,operator1,DELETE_POLICY,Allow SSH,allow tcp 80,SUCCESS,0.885,backend,,Test note
2025-05-08T04:40:16.449589,srv-063,fw-011,operator1,CONFIG_UPDATE,,,FAILED,0.9306,backend,,Test note
2025-08-28T01:15:48.449589,srv-100,fw-006,admin,ADD_POLICY,Deny ICMP,deny tcp 22,FAILED,0.1781,blockchain,0x203fc39a654cf603e15d6fa7bddbcad4153417fa,Test note
2025-07-11T13:12:59.449589,srv-071,fw-006,guest,CONFIG_UPDATE,,,FAILED,0.9471,blockchain,0x297028e76642900157f4b2f52b1501ae095ecfbe,Test note
2025-07-27T09:34:30.449589,srv-061,fw-004,guest,CONFIG_UPDATE,,,SUCCESS,0.7621,blockchain,0x290c840396cf6af2e6d1d92a98c441bb1d398201,Test note
2025-06-16T13:49:53.449589,srv-089,fw-044,operator2,CONFIG_UPDATE,,,FAILED,0.81,blockchain,0x81ff4a63244634b3576eea753b43e0453cc9ac39,Test note
2025-05-05T16:47:57.449589,srv-004,fw-011,admin,LOGIN,,,SUCCESS,0.2935,backend,,
2025-06-07T03:59:35.449589,srv-017,fw-029,operator2,CONFIG_UPDATE,,,FAILED,0.2182,backend,,Test note
2025-07-01T03:31:36.449589,srv-098,fw-032,guest,LOGIN,,,SUCCESS,0.7102,blockchain,0xc0dae216c844d917aaf3a4b44242c52607b875ca,Test note
2025-06-18T07:13:28.449589,srv-016,fw-012,operator1,LOGIN,,,SUCCESS,0.0134,blockchain,0xc61fa87e638035f8082f70b142b0c56ef0381938,Test note
2025-08-03T01:34:36.449589,srv-099,fw-026,operator2,ADD_POLICY,Allow HTTP,allow udp 53,SUCCESS,0.0507,blockchain,0x0348339ac18ad7f13a04a1aac2f5915e660e6efa,Test note
2025-07-12T08:45:42.449589,srv-022,fw-046,operator1,CONFIG_UPDATE,,,FAILED,0.1917,blockchain,0x1bd5371a71cd08686a3cf9d013bc7d5cd1069630,Test note
2025-06-15T08:39:53.449589,srv-020,fw-016,admin,ADD_POLICY,Allow DNS,allow udp 53,SUCCESS,0.705,blockchain,0x726d9b2b10af8cf8e00021a2900afe7ab2317afd,Test note
2025-09-05T11:43:54.449589,srv-044,fw-036,guest,ADD_POLICY,Allow DNS,deny tcp 22,SUCCESS,0.2482,blockchain,0xad32fa400566f3079cbcb72c2503afe3ba97bc83,Test note
2025-06-10T19:16:07.449589,srv-060,fw-004,admin,DELETE_POLICY,Allow SSH,allow udp 53,SUCCESS,0.2158,backend,,Test note
2025-05-28T00:49:34.449589,srv-029,fw-043,admin,CONFIG_UPDATE,,,SUCCESS,0.0521,backend,,Test note
2025-09-25T05:56:11.449589,srv-021,fw-042,guest,DELETE_POLICY,Block Port 22,deny tcp 22,SUCCESS,0.6721,backend,,Test note
2025-05-30T06:12:16.449589,srv-076,fw-006,operator2,ADD_POLICY,Allow DNS,allow tcp 22,SUCCESS,0.1522,backend,,Test note
2025-04-25T11:16:44.449589,srv-086,fw-014,guest,ADD_POLICY,Block Port 22,deny tcp 22,FAILED,0.2785,blockchain,0x57a57a00c1e2b91708271cdb072a5a136d8a1d86,Test note
2025-05-19T16:47:40.449589,srv-059,fw-005,guest,DELETE_POLICY,Block Port 22,allow tcp 22,SUCCESS,0.4454,backend,,Test note
2025-07-24T05:36:49.449589,srv-048,fw-024,admin,ADD_POLICY,Allow DNS,allow tcp 22,FAILED,0.2383,blockchain,0x0c6388a336ed2c406adf3b317eba5f8c7e294352,Test note
2025-07-29T20:56:33.449589,srv-052,fw-003,admin,ADD_POLICY,Block Port 22,allow tcp 80,FAILED,0.5795,backend,,Test note
2025-05-03T01:09:54.449589,srv-050,fw-018,guest,ADD_POLICY,Allow DNS,allow tcp 22,SUCCESS,0.0355,blockchain,0xe20ce078e2721ad42d37b5fba139db9490318d69,
2025-05-18T07:46:02.449589,srv-097,fw-031,operator2,CONFIG_UPDATE,,,FAILED,0.0016,blockchain,0xb996b5c0e036eb68648cb858b90078d226203af8,Test note
2025-06-22T15:49:09.449589,srv-051,fw-041,operator2,CONFIG_UPDATE,,,SUCCESS,0.9572,backend,,
2025-09-19T22:35:11.449589,srv-023,fw-024,operator1,DELETE_POLICY,Deny ICMP,deny icmp,FAILED,0.3764,backend,,Test note
2025-04-17T23:03:27.449589,srv-022,fw-039,operator1,ADD_POLICY,Deny ICMP,allow tcp 80,FAILED,0.0325,blockchain,0xf0ddd0b24f6656f71c5967ae8691339d69f4a3d3,Test note
2025-06-30T09:32:54.449589,srv-018,fw-031,admin,CONFIG_UPDATE,,,FAILED,0.0836,blockchain,0xc4b6d65e3de4ca6f32866f125b156158560e46d1,Test note
2025-07-16T07:29:32.449589,srv-070,fw-021,admin,ADD_POLICY,Allow SSH,deny tcp 22,FAILED,0.9704,blockchain,0x5628e5658d6223a6880e97b19756ac1a664f1835,Test note
2025-05-05T10:03:36.449589,srv-050,fw-010,admin,LOGIN,,,FAILED,0.591,blockchain,0x106f3e17889fcead5610c484b8b20ef3c2fe19a5,Test note
2025-09-17T09:16:55.449589,srv-093,fw-041,admin,ADD_POLICY,Block Port 22,allow udp 53,FAILED,0.7468,backend,,Test note
2025-07-01T19:10:14.449589,srv-032,fw-001,guest,CONFIG_UPDATE,,,SUCCESS,0.1549,backend,,Test note
2025-08-28T20:46:29.449589,srv-094,fw-004,guest,CONFIG_UPDATE,,,SUCCESS,0.2663,blockchain,0xb276266ea5001d691aa33dbf993f2236546a0a22,Test note
2025-07-14T15:03:45.449589,srv-054,fw-045,admin,LOGIN,,,FAILED,0.1789,backend,,Test note
2025-08-24T10:50:28.449589,srv-050,fw-029,operator1,LOGIN,,,FAILED,0.6438,blockchain,0x56438ecd53dec0de312ff2165310acbf0cf41312,Test note
2025-06-19T03:54:01.449589,srv-041,fw-028,operator1,LOGIN,,,FAILED,0.2976,backend,,
2025-04-01T19:44:10.449589,srv-053,fw-017,admin,DELETE_POLICY,Allow HTTP,allow udp 53,FAILED,0.3138,blockchain,0xa466c9d4ea59fd8e44852f9b8941cbfd06da78dd,
2025-08-08T19:03:28.449589,srv-015,fw-006,admin,CONFIG_UPDATE,,,FAILED,0.2813,backend,,Test note
2025-08-04T04:35:41.449589,srv-020,fw-034,operator1,DELETE_POLICY,Allow SSH,deny tcp 22,SUCCESS,0.4882,blockchain,0xc3aee7bda4fdb5de8e4171feb74d6746d5c15477,Test note
2025-09-13T09:23:54.449589,srv-003,fw-037,operator1,CONFIG_UPDATE,,,FAILED,0.142,blockchain,0x98577eee14228c7dca0b6a509b6e8fc8f0b5168f,
2025-08-05T18:28:32.449589,srv-045,fw-008,operator2,ADD_POLICY,Allow SSH,deny tcp 22,SUCCESS,0.8046,blockchain,0x8cc596c6130708c3d1b38b5eafede77b0eb5c6bd,Test note
2025-06-21T20:42:21.449589,srv-008,fw-026,operator2,ADD_POLICY,Allow HTTP,deny icmp,SUCCESS,0.7433,blockchain,0x497fbd892df49cd603fafbdb39c4e7790c27b501,Test note
2025-08-23T00:36:55.449589,srv-058,fw-032,guest,CONFIG_UPDATE,,,SUCCESS,0.0473,blockchain,0xb30e07fae7e301ce0ca0f4dc8f5c5854728d29f3,Test note
2025-05-13T22:47:17.449589,srv-046,fw-037,admin,ADD_POLICY,Deny ICMP,deny tcp 22,FAILED,0.8222,backend,,Test note
2025-08-10T03:31:38.449589,srv-080,fw-038,guest,LOGIN,,,FAILED,0.2642,blockchain,0x2959904288e4695d4b61da217077f95cb3d0775d,Test note
2025-04-16T04:18:20.449589,srv-049,fw-005,guest,DELETE_POLICY,Allow DNS,deny tcp 22,SUCCESS,0.743,blockchain,0x5804f0d4b0a64bec942b990588e4b18d11f3f7ac,
2025-04-18T00:31:10.449589,srv-014,fw-023,guest,ADD_POLICY,Allow DNS,allow udp 53,SUCCESS,0.3887,blockchain,0x570bf1e5b9d0b982c4944986a4f6652c32d0e46c,Test note
2025-09-08T13:47:50.449589,srv-067,fw-003,operator2,LOGIN,,,FAILED,0.6738,blockchain,0xfdc8bf95e6cca3094283c1f17b94be1447706139,Test note
2025-09-24T16:09:30.449589,srv-089,fw-030,admin,LOGIN,,,SUCCESS,0.0878,blockchain,0xe3ced154862f6cb2fd43937d5f3502451e910d2a,
2025-04-19T20:07:01.449589,srv-008,fw-008,operator2,DELETE_POLICY,Allow SSH,allow tcp 22,SUCCESS,0.4833,backend,,Test note
2025-04-27T13:11:22.449589,srv-024,fw-004,operator2,ADD_POLICY,Allow SSH,deny tcp 22,SUCCESS,0.6298,backend,,Test note
2025-08-05T10:11:17.449589,srv-077,fw-010,operator1,ADD_POLICY,Allow DNS,allow tcp 22,FAILED,0.3807,blockchain,0x8e62b6bf545ca8fe2f4353989d253fc3919b74fa,Test note
2025-07-07T19:11:01.449589,srv-046,fw-013,guest,LOGIN,,,FAILED,0.7673,blockchain,0x0226773c91e0a5e75a9f758c7f7fce15ed31548c,Test note
2025-08-20T01:59:16.449589,srv-090,fw-012,operator1,LOGIN,,,FAILED,0.8236,blockchain,0x8ce030052fcbbbce7e5c7c72bfd222fc7461a747,Test note
2025-07-10T03:01:15.449589,srv-038,fw-046,operator1,CONFIG_UPDATE,,,FAILED,0.1299,blockchain,0x29729c6da8cd86e60f0d069226cef4b39c386a91,Test note
2025-06-17T13:40:31.449589,srv-062,fw-016,operator1,LOGIN,,,SUCCESS,0.6489,blockchain,0x78ff6517e02d0ae9c24cc92baa8e1e0de9af58ed,Test note
2025-06-23T02:01:57.449589,srv-004,fw-010,guest,LOGIN,,,FAILED,0.6992,blockchain,0x8cffc87a7feaef1fd736cb5c25e0106efecf6668,Test note
2025-07-27T15:11:34.449589,srv-015,fw-005,guest,LOGIN,,,SUCCESS,0.1819,backend,,Test note
2025-09-07T13:33:51.449589,srv-034,fw-006,guest,ADD_POLICY,Allow HTTP,allow tcp 80,SUCCESS,0.5994,backend,,Test note
2025-08-13T01:06:54.449589,srv-054,fw-035,operator2,ADD_POLICY,Allow SSH,allow udp 53,FAILED,0.1825,backend,,Test note
2025-04-19T10:17:55.449589,srv-088,fw-032,operator1,CONFIG_UPDATE,,,SUCCESS,0.0146,backend,,Test note
2025-09-24T09:12:22.449589,srv-053,fw-021,admin,LOGIN,,,SUCCESS,0.2661,backend,,Test note
2025-04-10T06:57:31.449589,srv-054,fw-012,guest,LOGIN,,,SUCCESS,0.1361,backend,,Test note
2025-07-16T02:34:57.449589,srv-035,fw-046,admin,DELETE_POLICY,Deny ICMP,deny tcp 22,SUCCESS,0.1848,backend,,Test note
2025-05-15T10:14:53.449589,srv-079,fw-045,guest,ADD_POLICY,Deny ICMP,allow tcp 22,SUCCESS,0.6972,blockchain,0x60349f5a09d90d8b07b31ce106fb97f49bd90fe7,
2025-05-11T04:11:34.449589,srv-073,fw-036,operator1,CONFIG_UPDATE,,,FAILED,0.8745,blockchain,0xc6c606b17d1386f815e1c2d5c673400838979475,
2025-08-22T12:56:13.449589,srv-010,fw-029,guest,CONFIG_UPDATE,,,SUCCESS,0.0582,backend,,Test note
2025-04-20T23:33:38.449589,srv-092,fw-021,guest,CONFIG_UPDATE,,,FAILED,0.9677,backend,,Test note
2025-04-10T20:40:58.449589,srv-070,fw-035,guest,LOGIN,,,SUCCESS,0.7162,backend,,Test note
2025-07-29T15:08:07.449589,srv-095,fw-022,operator2,LOGIN,,,SUCCESS,0.9431,blockchain,0x767a237806631c9283a3c67eba8941d334c3883e,
2025-05-26T22:34:40.449589,srv-091,fw-031,operator1,CONFIG_UPDATE,,,SUCCESS,0.4021,backend,,Test note
2025-05-06T19:12:23.449589,srv-075,fw-040,operator2,ADD_POLICY,Allow HTTP,deny icmp,SUCCESS,0.0478,backend,,Test note
2025-09-04T16:30:32.449589,srv-083,fw-021,admin,ADD_POLICY,Allow HTTP,allow tcp 80,SUCCESS,0.3137,backend,,
2025-07-15T02:15:59.449589,srv-004,fw-035,operator2,CONFIG_UPDATE,,,FAILED,0.0838,backend,,Test note
2025-07-09T18:37:05.449589,srv-072,fw-029,operator2,CONFIG_UPDATE,,,FAILED,0.2222,backend,,
